,0,1,2,3,4,5,6,7
0,0.0018650166457518935,0.0018663519294932485,0.0018657130422070622,0.0018649668199941516,0.0018649207195267081,0.001866071135737002,0.0018657258478924632,0.0018655635649338365
1,0.00187481171451509,0.0018562281038612127,0.0018651761347427964,0.00187550054397434,0.0018761762185022235,0.0018601090414449573,0.0018649018602445722,0.0018671901198104024
2,0.00187481171451509,0.0018562281038612127,0.0018651761347427964,0.00187550054397434,0.0018761762185022235,0.0018601090414449573,0.0018649018602445722,0.0018671901198104024
3,0.001864706166088581,0.0018666695104911923,0.001865735393948853,0.0018646334065124393,0.001864563557319343,0.0018662550719454885,0.0018657573964446783,0.0018655118765309453
4,0.001869041589088738,0.0018621732015162706,0.0018654883606359363,0.0018692928133532405,0.001869548112154007,0.001863611862063408,0.0018653875449672341,0.0018662386573851109
5,0.001869041589088738,0.0018621732015162706,0.0018654883606359363,0.0018692928133532405,0.001869548112154007,0.001863611862063408,0.0018653875449672341,0.0018662386573851109
6,0.0018654471496120095,0.0018659051274880767,0.0018656897591426969,0.0018654301529750228,0.001865415251813829,0.0018658081535249949,0.0018656902248039842,0.0018656346946954727
7,0.0018669102573767304,0.001864376594312489,0.0018656037282198668,0.0018669998971745372,0.001867101644165814,0.0018649100093171,0.001865567173808813,0.0018658862682059407
8,0.0018669102573767304,0.001864376594312489,0.0018656037282198668,0.0018669998971745372,0.001867101644165814,0.0018649100093171,0.001865567173808813,0.0018658862682059407
9,0.0018655458698049188,0.0018657991895452142,0.0018656897591426969,0.0018655359745025635,0.001865527592599392,0.0018657424952834845,0.0018656861502677202,0.001865650643594563
10,0.001866114092990756,0.0018652018625289202,0.0018656471511349082,0.0018661435460671782,0.001866186736151576,0.001865395694039762,0.0018656330648809671,0.0018657546024769545
11,0.001866114092990756,0.0018652018625289202,0.0018656471511349082,0.0018661435460671782,0.001866186736151576,0.001865395694039762,0.0018656330648809671,0.0018657546024769545
12,0.0018656669417396188,0.0018656790489330888,0.0018656837055459619,0.0018656663596630096,0.001865666825324297,0.0018656651955097914,0.0018656773027032614,0.001865670899860561
13,0.0018658151384443045,0.0018655130406841636,0.0018656633328646421,0.001865821541287005,0.0018658431945368648,0.0018655781168490648,0.0018656597239896655,0.0018657055916264653
14,0.0018658151384443045,0.0018655130406841636,0.0018656633328646421,0.001865821541287005,0.0018658431945368648,0.0018655781168490648,0.0018656597239896655,0.0018657055916264653
15,0.001865714555606246,0.0018656197935342789,0.001865668804384768,0.0018657207256183028,0.0018657317850738764,0.0018656409811228514,0.001865668804384768,0.0018656911561265588
16,0.0018657026812434196,0.0018656287575140595,0.0018656693864613771,0.0018657005857676268,0.0018657151376828551,0.0018656466854736209,0.0018656686879694462,0.001865686965174973
17,0.0018657026812434196,0.0018656287575140595,0.0018656693864613771,0.0018657005857676268,0.0018657151376828551,0.0018656466854736209,0.0018656686879694462,0.001865686965174973
18,0.001865664729848504,0.0018656733445823193,0.0018656715983524919,0.0018656690372154117,0.0018656726460903883,0.0018656726460903883,0.0018656715983524919,0.00186567148193717
19,0.0018656603060662746,0.0018656732281669974,0.0018656715983524919,0.0018656551837921143,0.0018656670581549406,0.0018656726460903883,0.001865672180429101,0.0018656798638403416
20,0.0018656603060662746,0.0018656732281669974,0.0018656715983524919,0.0018656551837921143,0.0018656670581549406,0.0018656726460903883,0.001865672180429101,0.0018656798638403416
21,0.001865516067482531,0.0018658287590369582,0.001865666825324297,0.0018655036110430956,0.0018654938321560621,0.0018657572800293565,0.0018656847532838583,0.0018656451720744371
22,0.0018656443571671844,0.0018656891770660877,0.0018656724132597446,0.0018656383035704494,0.0018656475003808737,0.0018656823085621,0.0018656739266589284,0.0018656773027032614
23,0.0018656443571671844,0.0018656891770660877,0.0018656724132597446,0.0018656383035704494,0.0018656475003808737,0.0018656823085621,0.0018656739266589284,0.0018656773027032614
24,0.0018656443571671844,0.0018656891770660877,0.0018656724132597446,0.0018656383035704494,0.0018656475003808737,0.0018656823085621,0.0018656739266589284,0.0018656773027032614
25,0.0018656653119251132,0.0018656792817637324,0.0018656778847798705,0.001865664147771895,0.0018656643806025386,0.0018656750908121467,0.0018656706670299172,0.0018656703177839518
26,0.0018656383035704494,0.001865696394816041,0.001865672878921032,0.0018656320171430707,0.0018656403990462422,0.0018656860338523984,0.0018656739266589284,0.0018656763713806868
27,0.0018656383035704494,0.001865696394816041,0.001865672878921032,0.0018656320171430707,0.0018656403990462422,0.0018656860338523984,0.0018656739266589284,0.0018656763713806868
28,0.0018656791653484106,0.0018656604224815965,0.0018656826578080654,0.0018656792817637324,0.0018656805623322725,0.0018656610045582056,0.0018656754400581121,0.001865672878921032
29,0.0018656360916793346,0.0018656981410458684,0.001865672878921032,0.0018656293395906687,0.0018656386528164148,0.0018656873144209385,0.0018656739266589284,0.0018656754400581121
30,0.0018656360916793346,0.0018656981410458684,0.001865672878921032,0.0018656293395906687,0.0018656386528164148,0.0018656873144209385,0.0018656739266589284,0.0018656754400581121
31,0.0018656713655218482,0.001865672180429101,0.001865677535533905,0.0018656712491065264,0.00186567148193717,0.0018656713655218482,0.0018656706670299172,0.0018656720640137792
32,0.0018656352767720819,0.0018656998872756958,0.0018656731117516756,0.001865628408268094,0.0018656367901712656,0.0018656878964975476,0.0018656739266589284,0.0018656754400581121
33,0.0018656352767720819,0.0018656998872756958,0.0018656731117516756,0.001865628408268094,0.0018656367901712656,0.0018656878964975476,0.0018656739266589284,0.0018656754400581121
34,0.0018656793981790543,0.0018656604224815965,0.0018656826578080654,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
35,0.0018656350439414382,0.0018656998872756958,0.0018656731117516756,0.001865628408268094,0.0018656367901712656,0.0018656881293281913,0.0018656739266589284,0.0018656754400581121
36,0.0018656350439414382,0.0018656998872756958,0.0018656731117516756,0.001865628408268094,0.0018656367901712656,0.0018656881293281913,0.0018656739266589284,0.0018656754400581121
37,0.001865678234025836,0.0018656665924936533,0.0018656831234693527,0.0018656788161024451,0.0018656792817637324,0.0018656583270058036,0.0018656754400581121,0.0018656726460903883
38,0.0018656349275261164,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
39,0.0018656349275261164,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
40,0.001865613041445613,0.0018657248001545668,0.0018656743923202157,0.0018656112952157855,0.0018656160682439804,0.0018657030304893851,0.0018656759057193995,0.0018656743923202157
41,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
42,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
43,0.0018656644970178604,0.0018656733445823193,0.0018656715983524919,0.0018656690372154117,0.0018656726460903883,0.0018656726460903883,0.0018656715983524919,0.00186567148193717
44,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
45,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
46,0.0018656908068805933,0.00186564726755023,0.0018656575120985508,0.001865692320279777,0.0018656948814168572,0.0018656507600098848,0.0018656705506145954,0.0018656746251508594
47,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
48,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
49,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
50,0.0018656745087355375,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.001865669502876699,0.0018656706670299172,0.0018656720640137792
51,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
52,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
53,0.001865679514594376,0.0018656604224815965,0.0018656824249774218,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
54,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
55,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
56,0.0018656746251508594,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.0018656693864613771,0.0018656706670299172,0.0018656720640137792
57,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
58,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
59,0.001865679514594376,0.0018656604224815965,0.0018656824249774218,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
60,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
61,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
62,0.001865678234025836,0.0018656665924936533,0.0018656831234693527,0.0018656788161024451,0.0018656792817637324,0.0018656583270058036,0.0018656754400581121,0.0018656726460903883
63,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
64,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
65,0.001865612925030291,0.0018657248001545668,0.0018656743923202157,0.0018656112952157855,0.0018656160682439804,0.0018657030304893851,0.0018656759057193995,0.0018656743923202157
66,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
67,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
68,0.0018656644970178604,0.0018656733445823193,0.0018656715983524919,0.0018656690372154117,0.0018656726460903883,0.0018656726460903883,0.0018656715983524919,0.00186567148193717
69,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
70,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
71,0.001865694997832179,0.0018656437750905752,0.0018656572792679071,0.0018656967440620065,0.001865698373876512,0.0018656481988728046,0.0018656705506145954,0.0018656754400581121
72,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
73,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
74,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
75,0.0018656746251508594,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.0018656693864613771,0.0018656706670299172,0.0018656720640137792
76,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
77,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
78,0.001865679514594376,0.0018656604224815965,0.0018656824249774218,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
79,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
80,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
81,0.0018656746251508594,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.0018656693864613771,0.0018656706670299172,0.0018656720640137792
82,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
83,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
84,0.001865679514594376,0.0018656604224815965,0.0018656824249774218,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
85,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
86,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
87,0.001865678234025836,0.0018656665924936533,0.0018656831234693527,0.0018656788161024451,0.0018656792817637324,0.0018656583270058036,0.0018656754400581121,0.0018656726460903883
88,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
89,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
90,0.001865612925030291,0.0018657248001545668,0.0018656743923202157,0.0018656112952157855,0.0018656160682439804,0.0018657030304893851,0.0018656759057193995,0.0018656743923202157
91,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
92,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
93,0.0018656644970178604,0.0018656733445823193,0.0018656715983524919,0.0018656690372154117,0.0018656726460903883,0.0018656726460903883,0.0018656715983524919,0.00186567148193717
94,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
95,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
96,0.001865694997832179,0.001865641912445426,0.0018656572792679071,0.0018656967440620065,0.001865698373876512,0.0018656480824574828,0.0018656705506145954,0.0018656754400581121
97,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
98,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
99,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
100,0.0018656746251508594,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.0018656693864613771,0.0018656706670299172,0.0018656720640137792
101,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
102,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
103,0.001865679514594376,0.0018656604224815965,0.0018656824249774218,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
104,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
105,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
106,0.0018656746251508594,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.0018656693864613771,0.0018656706670299172,0.0018656720640137792
107,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
108,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
109,0.001865679514594376,0.0018656604224815965,0.0018656824249774218,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
110,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
111,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
112,0.001865678234025836,0.0018656665924936533,0.0018656831234693527,0.0018656788161024451,0.0018656792817637324,0.0018656583270058036,0.0018656754400581121,0.0018656726460903883
113,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
114,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
115,0.001865612925030291,0.0018657248001545668,0.0018656743923202157,0.0018656112952157855,0.0018656160682439804,0.0018657030304893851,0.0018656759057193995,0.0018656743923202157
116,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
117,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
118,0.0018656644970178604,0.0018656733445823193,0.0018656715983524919,0.0018656690372154117,0.0018656726460903883,0.0018656726460903883,0.0018656715983524919,0.00186567148193717
119,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
120,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
121,0.001865694997832179,0.001865641912445426,0.0018656572792679071,0.0018656967440620065,0.001865698373876512,0.0018656480824574828,0.0018656705506145954,0.0018656754400581121
122,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
123,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
124,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
125,0.0018656746251508594,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.0018656693864613771,0.0018656706670299172,0.0018656720640137792
126,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
127,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
128,0.001865679514594376,0.0018656604224815965,0.0018656824249774218,0.0018656800966709852,0.0018656805623322725,0.001865660771727562,0.0018656754400581121,0.001865672878921032
129,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
130,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
131,0.0018656746251508594,0.0018656685715541244,0.001865677535533905,0.001865674857981503,0.0018656750908121467,0.0018656693864613771,0.0018656706670299172,0.0018656720640137792
132,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
133,0.0018656348111107945,0.0018656998872756958,0.0018656731117516756,0.0018656275933608413,0.0018656367901712656,0.001865688245743513,0.0018656739266589284,0.0018656754400581121
